hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,accommodation_type
214,Amsterdam,0.3,3.5,2.4,Netherlands,Amsterdam,10.0,City centre,Montelbaanstoren,Dam Square - Central Station,Apartment
215,Amsterdam,0.7,4.0,4.6,Netherlands,Amsterdam,3.0,City centre,Montelbaanstoren,Dam Square - Central Station,Apartment
216,Amsterdam,0.3,3.0,4.1,Netherlands,Amsterdam,11.0,City centre,Montelbaanstoren,Dam Square - Central Station,Apartment
217,Amsterdam,0.2,2.0,3.7,Netherlands,Amsterdam,120.0,City centre,Montelbaanstoren,Dam Square - Central Station,Hostel
218,Amsterdam,0.3,2.5,2.5,Netherlands,Amsterdam,82.0,City centre,Montelbaanstoren,Dam Square - Central Station,Hotel
219,Amsterdam,1.3,4.0,4.5,Netherlands,Amsterdam,273.0,City centre,Montelbaanstoren,De Pijp,Hotel
220,Amsterdam,1.2,2.5,3.0,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,De Pijp,Hotel
221,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,127.0,City centre,Montelbaanstoren,De Pijp,Hotel
222,Amsterdam,1.6,4.0,3.0,Netherlands,Amsterdam,117.0,City centre,Montelbaanstoren,De Pijp,Hotel
223,Amsterdam,1.7,5.0,4.5,Netherlands,Amsterdam,590.0,City centre,Montelbaanstoren,De Pijp,Hotel
224,Amsterdam,1.1,2.0,3.2,Netherlands,Amsterdam,78.0,City centre,Montelbaanstoren,De Pijp,Hotel
225,Amsterdam,1.1,2.0,3.2,Netherlands,Amsterdam,65.0,City centre,Montelbaanstoren,De Pijp,Hotel
226,Amsterdam,1.5,4.0,4.1,Netherlands,Amsterdam,119.0,City centre,Montelbaanstoren,De Pijp,Hotel
227,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,112.0,City centre,Montelbaanstoren,De Pijp,Hotel
228,Amsterdam,1.3,3.0,3.5,Netherlands,Amsterdam,48.0,City centre,Montelbaanstoren,De Pijp,Hotel
229,Amsterdam,1.4,2.0,2.0,Netherlands,Amsterdam,45.0,City centre,Montelbaanstoren,De Pijp,Hotel
230,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,191.0,City centre,Montelbaanstoren,De Pijp,Hotel
231,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,222.0,City centre,Montelbaanstoren,De Pijp,Hotel
232,Amsterdam,1.4,1.0,3.7,Netherlands,Amsterdam,62.0,City centre,Montelbaanstoren,De Pijp,Hotel
233,Amsterdam,1.5,3.5,4.6,Netherlands,Amsterdam,60.0,City centre,Montelbaanstoren,De Pijp,Bed and breakfast
234,Amsterdam,1.4,2.0,3.4,Netherlands,Amsterdam,258.0,City centre,Montelbaanstoren,De Pijp,Hotel
235,Amsterdam,1.1,3.5,4.0,Netherlands,Amsterdam,61.0,City centre,Montelbaanstoren,De Pijp,Bed and breakfast
236,Amsterdam,4.1,1.5,3.9,Netherlands,Diemen,11.0,City centre,Montelbaanstoren,Diemen,Hostel
237,Amsterdam,0.8,4.0,4.3,Netherlands,Amsterdam,167.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Apartment
238,Amsterdam,0.6,4.0,1.7,Netherlands,Amsterdam,3.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Apartment
239,Amsterdam,0.5,3.0,4.5,Netherlands,Amsterdam,105.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Bed and breakfast
240,Amsterdam,0.7,2.0,3.5,Netherlands,Amsterdam,143.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Hotel
241,Amsterdam,0.5,3.0,4.1,Netherlands,Amsterdam,146.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Hotel
242,Amsterdam,0.5,1.0,2.9,Netherlands,Amsterdam,365.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Hotel
243,Amsterdam,0.7,4.0,4.5,Netherlands,Amsterdam,1201.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Hotel
244,Amsterdam,0.5,4.0,3.4,Netherlands,Amsterdam,22.0,City centre,Montelbaanstoren,Haarlemmerbuurt,Apartment
245,Amsterdam,5.8,2.0,3.5,Netherlands,Halfweg,95.0,City centre,Montelbaanstoren,Halfweg,Hotel
246,Amsterdam,10.0,3.0,3.7,Netherlands,Hoofddorp,327.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
247,Amsterdam,9.5,3.0,4.3,Netherlands,Hoofddorp,370.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
248,Amsterdam,9.6,4.0,3.7,Netherlands,Hoofddorp,90.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
249,Amsterdam,9.1,4.0,4.0,Netherlands,Hoofddorp,401.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
250,Amsterdam,9.6,3.0,4.3,Netherlands,Hoofddorp,642.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
251,Amsterdam,9.4,4.0,4.0,Netherlands,Hoofddorp,421.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
252,Amsterdam,12.0,4.0,4.1,Netherlands,Hoofddorp,1494.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
253,Amsterdam,9.3,4.0,4.5,Netherlands,Hoofddorp,1886.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
254,Amsterdam,9.9,4.0,4.5,Netherlands,Hoofddorp,235.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
255,Amsterdam,9.1,4.0,3.5,Netherlands,Hoofddorp,1257.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
256,Amsterdam,9.1,4.0,4.0,Netherlands,Hoofddorp,1783.0,City centre,Montelbaanstoren,Hoofddorp,Hotel
257,Amsterdam,0.5,3.0,4.6,Netherlands,Amsterdam,151.0,City centre,Montelbaanstoren,Jordaan,Hotel
258,Amsterdam,0.9,3.5,3.5,Netherlands,Amsterdam,2.0,City centre,Montelbaanstoren,Jordaan,Apartment
259,Amsterdam,0.6,3.0,2.0,Netherlands,Amsterdam,1.0,City centre,Montelbaanstoren,Jordaan,Apartment
260,Amsterdam,0.7,3.0,4.1,Netherlands,Amsterdam,171.0,City centre,Montelbaanstoren,Jordaan,Hotel
261,Amsterdam,0.6,3.5,4.6,Netherlands,Amsterdam,83.0,City centre,Montelbaanstoren,Jordaan,Hotel
262,Amsterdam,0.5,2.5,3.5,Netherlands,Amsterdam,2.0,City centre,Montelbaanstoren,Jordaan,Apartment
264,Amsterdam,0.7,3.5,4.5,Netherlands,Amsterdam,20.0,City centre,Montelbaanstoren,Jordaan,Hotel
265,Amsterdam,0.5,3.0,4.3,Netherlands,Amsterdam,30.0,City centre,Montelbaanstoren,Jordaan,Apartment
266,Amsterdam,0.5,4.0,3.9,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Jordaan,Apartment
267,Amsterdam,1.0,4.5,3.2,Netherlands,Amsterdam,19.0,City centre,Montelbaanstoren,Jordaan,Apartment
268,Amsterdam,1.1,4.0,4.4,Netherlands,Amsterdam,192.0,City centre,Montelbaanstoren,Jordaan,Apartment
269,Amsterdam,5.6,4.0,4.0,Netherlands,Lijnden,827.0,City centre,Montelbaanstoren,Lijnden,Hotel
270,Amsterdam,1.2,4.0,3.5,Netherlands,Amsterdam,398.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
271,Amsterdam,1.3,2.0,2.5,Netherlands,Amsterdam,235.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
272,Amsterdam,1.5,3.0,4.3,Netherlands,Amsterdam,197.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
273,Amsterdam,1.6,3.0,3.7,Netherlands,Amsterdam,525.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
274,Amsterdam,1.4,3.0,3.7,Netherlands,Amsterdam,139.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
275,Amsterdam,1.4,3.0,4.1,Netherlands,Amsterdam,213.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
276,Amsterdam,1.0,3.5,4.3,Netherlands,Amsterdam,61.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
277,Amsterdam,1.0,2.0,3.0,Netherlands,Amsterdam,85.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
278,Amsterdam,0.9,1.0,3.0,Netherlands,Amsterdam,26.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
279,Amsterdam,1.3,2.0,3.2,Netherlands,Amsterdam,128.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
280,Amsterdam,1.3,3.0,3.9,Netherlands,Amsterdam,88.0,City centre,Montelbaanstoren,Museum Quarter,Apartment
281,Amsterdam,1.4,2.0,3.0,Netherlands,Amsterdam,49.0,City centre,Montelbaanstoren,Museum Quarter,Hostel
282,Amsterdam,1.2,4.0,4.0,Netherlands,Amsterdam,728.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
283,Amsterdam,1.0,3.0,4.1,Netherlands,Amsterdam,331.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
284,Amsterdam,1.0,1.0,3.7,Netherlands,Amsterdam,81.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
285,Amsterdam,1.1,3.0,4.5,Netherlands,Amsterdam,222.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
286,Amsterdam,1.0,4.0,4.3,Netherlands,Amsterdam,516.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
287,Amsterdam,1.1,4.0,4.5,Netherlands,Amsterdam,546.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
288,Amsterdam,1.0,3.0,4.0,Netherlands,Amsterdam,359.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
289,Amsterdam,1.3,2.5,4.5,Netherlands,Amsterdam,22.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
290,Amsterdam,1.3,1.0,2.7,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,Hostel
291,Amsterdam,0.8,2.0,2.7,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,Hostel
292,Amsterdam,1.2,3.0,4.3,Netherlands,Amsterdam,85.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
293,Amsterdam,0.7,2.0,2.7,Netherlands,Amsterdam,120.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
294,Amsterdam,0.7,2.0,3.7,Netherlands,Amsterdam,71.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
295,Amsterdam,0.8,2.0,3.0,Netherlands,Amsterdam,40.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
296,Amsterdam,0.8,3.0,2.9,Netherlands,Amsterdam,438.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
297,Amsterdam,0.8,4.0,4.1,Netherlands,Amsterdam,672.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
298,Amsterdam,0.7,1.0,2.5,Netherlands,Amsterdam,21.0,City centre,Montelbaanstoren,Museum Quarter,Hostel
299,Amsterdam,0.7,4.0,4.9,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Museum Quarter,Apartment
300,Amsterdam,0.7,3.0,3.5,Netherlands,Amsterdam,146.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
301,Amsterdam,0.7,1.0,2.0,Netherlands,Amsterdam,62.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
302,Amsterdam,0.8,2.0,3.5,Netherlands,Amsterdam,98.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
303,Amsterdam,0.8,2.0,4.1,Netherlands,Amsterdam,80.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
304,Amsterdam,0.8,2.5,4.3,Netherlands,Amsterdam,173.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
305,Amsterdam,1.4,3.5,4.3,Netherlands,Amsterdam,28.0,City centre,Montelbaanstoren,Museum Quarter,Apartment
306,Amsterdam,0.9,3.0,3.9,Netherlands,Amsterdam,1121.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
307,Amsterdam,1.0,2.0,2.7,Netherlands,Amsterdam,79.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
308,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,406.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
309,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,419.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
310,Amsterdam,1.0,3.0,3.9,Netherlands,Amsterdam,254.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
311,Amsterdam,1.0,4.0,4.3,Netherlands,Amsterdam,342.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
312,Amsterdam,1.0,2.0,2.9,Netherlands,Amsterdam,459.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
313,Amsterdam,0.9,5.0,4.1,Netherlands,Amsterdam,772.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
314,Amsterdam,0.9,4.0,4.1,Netherlands,Amsterdam,1013.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
315,Amsterdam,1.0,2.0,2.9,Netherlands,Amsterdam,43.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
316,Amsterdam,0.9,4.0,3.9,Netherlands,Amsterdam,472.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
317,Amsterdam,1.0,2.0,3.5,Netherlands,Amsterdam,20.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
318,Amsterdam,1.0,3.0,3.7,Netherlands,Amsterdam,581.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
319,Amsterdam,1.2,5.0,4.8,Netherlands,Amsterdam,144.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
320,Amsterdam,1.3,3.0,4.0,Netherlands,Amsterdam,212.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
321,Amsterdam,1.1,3.0,4.0,Netherlands,Amsterdam,205.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
322,Amsterdam,0.7,3.0,3.4,Netherlands,Amsterdam,11.0,City centre,Montelbaanstoren,Museum Quarter,Apartment
323,Amsterdam,1.2,3.0,4.0,Netherlands,Amsterdam,6.0,City centre,Montelbaanstoren,Museum Quarter,Apartment
324,Amsterdam,0.9,4.0,4.0,Netherlands,Amsterdam,509.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
325,Amsterdam,1.0,3.0,3.4,Netherlands,Amsterdam,59.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
326,Amsterdam,1.0,3.0,3.9,Netherlands,Amsterdam,190.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
327,Amsterdam,1.1,2.0,4.0,Netherlands,Amsterdam,95.0,City centre,Montelbaanstoren,Museum Quarter,Hostel
328,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,925.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
329,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,415.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
330,Amsterdam,1.3,3.0,3.0,Netherlands,Amsterdam,186.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
331,Amsterdam,0.8,2.0,2.7,Netherlands,Amsterdam,113.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
332,Amsterdam,0.9,1.5,2.7,Netherlands,Amsterdam,44.0,City centre,Montelbaanstoren,Museum Quarter,Bed and breakfast
333,Amsterdam,1.6,3.0,4.3,Netherlands,Amsterdam,167.0,City centre,Montelbaanstoren,Museum Quarter,Hotel
335,Amsterdam,1.9,3.5,4.3,Netherlands,Amsterdam,763.0,City centre,Montelbaanstoren,Oost,Hotel
336,Amsterdam,2.4,4.0,4.6,Netherlands,Amsterdam,372.0,City centre,Montelbaanstoren,Oost,Hotel
337,Amsterdam,2.7,4.0,4.1,Netherlands,Amsterdam,573.0,City centre,Montelbaanstoren,Oost,Hotel
338,Amsterdam,1.5,3.5,4.5,Netherlands,Amsterdam,805.0,City centre,Montelbaanstoren,Oost,Hotel
339,Amsterdam,1.6,3.0,4.5,Netherlands,Amsterdam,203.0,City centre,Montelbaanstoren,Oost,Hotel
340,Amsterdam,2.7,3.0,1.0,Netherlands,Amsterdam,1.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Apartment
341,Amsterdam,1.9,3.5,3.7,Netherlands,Amsterdam,69.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Hotel
342,Amsterdam,1.9,1.5,2.9,Netherlands,Amsterdam,100.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Hostel
343,Amsterdam,3.2,3.5,4.0,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Apartment
344,Amsterdam,3.2,3.0,1.3,Netherlands,Amsterdam,5.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Apartment
345,Amsterdam,3.1,3.0,3.7,Netherlands,Duivendrecht,411.0,City centre,Montelbaanstoren,Oost-Watergraafsmeer,Hotel
346,Amsterdam,0.4,4.0,4.0,Netherlands,Amsterdam,1368.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
347,Amsterdam,0.3,2.0,2.5,Netherlands,Amsterdam,141.0,City centre,Montelbaanstoren,Oude Centrum,Hostel
348,Amsterdam,0.3,1.0,2.5,Netherlands,Amsterdam,118.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
349,Amsterdam,0.2,3.0,2.7,Netherlands,Amsterdam,446.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
350,Amsterdam,0.2,1.0,2.2,Netherlands,Amsterdam,439.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
351,Amsterdam,0.2,3.0,3.9,Netherlands,Amsterdam,751.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
352,Amsterdam,0.2,2.0,2.9,Netherlands,Amsterdam,132.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
353,Amsterdam,0.3,2.0,2.4,Netherlands,Amsterdam,41.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
354,Amsterdam,0.7,3.5,4.6,Netherlands,Amsterdam,101.0,City centre,Montelbaanstoren,Oude Centrum,Apartment
355,Amsterdam,0.4,3.0,4.0,Netherlands,Amsterdam,498.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
356,Amsterdam,0.3,5.0,4.0,Netherlands,Amsterdam,637.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
357,Amsterdam,0.4,3.0,4.8,Netherlands,Amsterdam,351.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
358,Amsterdam,0.4,3.0,3.9,Netherlands,Amsterdam,377.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
359,Amsterdam,0.4,2.5,2.5,Netherlands,Amsterdam,13.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
360,Amsterdam,0.4,2.0,2.5,Netherlands,Amsterdam,12.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
361,Amsterdam,0.4,2.5,2.0,Netherlands,Amsterdam,29.0,City centre,Montelbaanstoren,Oude Centrum,Guest House
362,Amsterdam,0.4,1.0,3.5,Netherlands,Amsterdam,108.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
363,Amsterdam,0.2,3.5,4.8,Netherlands,Amsterdam,10.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
364,Amsterdam,0.3,2.0,4.0,Netherlands,Amsterdam,89.0,City centre,Montelbaanstoren,Oude Centrum,Hostel
365,Amsterdam,0.2,4.0,4.1,Netherlands,Amsterdam,3032.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
366,Amsterdam,0.3,3.0,3.7,Netherlands,Amsterdam,636.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
367,Amsterdam,0.3,4.5,4.5,Netherlands,Amsterdam,626.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
368,Amsterdam,0.2,3.0,4.0,Netherlands,Amsterdam,874.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
369,Amsterdam,0.2,4.0,4.5,Netherlands,Amsterdam,473.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
370,Amsterdam,0.2,3.0,4.0,Netherlands,Amsterdam,272.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
371,Amsterdam,0.6,4.0,4.4,Netherlands,Amsterdam,1213.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
372,Amsterdam,0.4,3.0,3.2,Netherlands,Amsterdam,145.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
373,Amsterdam,0.4,3.0,4.0,Netherlands,Amsterdam,310.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
374,Amsterdam,0.4,5.0,4.5,Netherlands,Amsterdam,513.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
375,Amsterdam,0.4,3.0,3.5,Netherlands,Amsterdam,49.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
376,Amsterdam,0.4,5.0,4.4,Netherlands,Amsterdam,107.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
377,Amsterdam,0.3,3.0,3.7,Netherlands,Amsterdam,358.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
378,Amsterdam,0.3,3.0,4.1,Netherlands,Amsterdam,294.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
379,Amsterdam,0.2,2.0,4.0,Netherlands,Amsterdam,168.0,City centre,Montelbaanstoren,Oude Centrum,Hostel
380,Amsterdam,0.2,3.5,4.6,Netherlands,Amsterdam,3.0,City centre,Montelbaanstoren,Oude Centrum,Bed and breakfast
381,Amsterdam,0.2,3.0,3.7,Netherlands,Amsterdam,13.0,City centre,Montelbaanstoren,Oude Centrum,Apartment
382,Amsterdam,0.4,3.0,4.1,Netherlands,Amsterdam,491.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
383,Amsterdam,0.3,2.0,3.0,Netherlands,Amsterdam,274.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
384,Amsterdam,0.3,3.0,3.7,Netherlands,Amsterdam,734.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
385,Amsterdam,0.4,2.5,3.2,Netherlands,Amsterdam,18.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
386,Amsterdam,0.4,2.5,2.7,Netherlands,Amsterdam,23.0,City centre,Montelbaanstoren,Oude Centrum,Hotel
387,Amsterdam,1.0,3.0,4.4,Netherlands,Amsterdam,109.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
388,Amsterdam,1.5,3.0,4.0,Netherlands,Amsterdam,376.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
389,Amsterdam,1.7,4.0,4.3,Netherlands,Amsterdam,473.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
390,Amsterdam,1.4,2.0,4.3,Netherlands,Amsterdam,150.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hostel
391,Amsterdam,1.8,3.0,4.0,Netherlands,Amsterdam,344.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
392,Amsterdam,1.4,4.0,4.4,Netherlands,Amsterdam,137.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
393,Amsterdam,1.6,5.0,5.0,Netherlands,Amsterdam,29.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Guest House
394,Amsterdam,1.8,3.0,4.5,Netherlands,Amsterdam,106.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
395,Amsterdam,0.9,2.0,3.0,Netherlands,Amsterdam,116.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
396,Amsterdam,0.9,2.0,3.7,Netherlands,Amsterdam,41.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
397,Amsterdam,0.9,3.0,3.7,Netherlands,Amsterdam,34.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
398,Amsterdam,1.0,4.0,4.4,Netherlands,Amsterdam,5.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
399,Amsterdam,1.0,3.0,3.5,Netherlands,Amsterdam,197.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
400,Amsterdam,0.9,3.5,4.1,Netherlands,Amsterdam,29.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
401,Amsterdam,0.9,4.0,3.5,Netherlands,Amsterdam,40.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
402,Amsterdam,1.0,2.0,2.7,Netherlands,Amsterdam,37.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
403,Amsterdam,0.8,2.0,3.5,Netherlands,Amsterdam,55.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
404,Amsterdam,1.1,4.0,4.6,Netherlands,Amsterdam,75.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
405,Amsterdam,1.1,3.0,3.7,Netherlands,Amsterdam,105.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
406,Amsterdam,1.5,3.0,3.7,Netherlands,Amsterdam,7.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
407,Amsterdam,1.0,4.0,2.0,Netherlands,Amsterdam,5.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
408,Amsterdam,1.7,4.0,3.7,Netherlands,Amsterdam,19.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Apartment
409,Amsterdam,1.3,4.0,4.0,Netherlands,Amsterdam,589.0,City centre,Montelbaanstoren,Plantage - Eastern Docklands,Hotel
410,Amsterdam,7.2,4.0,4.4,Netherlands,Schiphol,2388.0,City centre,Montelbaanstoren,Schiphol,Hotel
411,Amsterdam,5.9,3.0,4.3,Netherlands,Schiphol,358.0,City centre,Montelbaanstoren,Schiphol,Hotel
412,Amsterdam,7.1,4.0,4.5,Netherlands,Schiphol,661.0,City centre,Montelbaanstoren,Schiphol,Hotel
413,Amsterdam,7.4,4.0,4.5,Netherlands,Schiphol,392.0,City centre,Montelbaanstoren,Schiphol,Hotel
414,Amsterdam,5.6,4.0,4.3,Netherlands,Schiphol,915.0,City centre,Montelbaanstoren,Schiphol,Hotel
415,Amsterdam,9.0,3.0,4.1,Netherlands,Schiphol-Rijk,409.0,City centre,Montelbaanstoren,Schiphol-Rijk,Hotel
416,Amsterdam,8.8,4.0,4.4,Netherlands,Schiphol-Rijk,478.0,City centre,Montelbaanstoren,Schiphol-Rijk,Hotel
417,Amsterdam,8.9,3.5,4.0,Netherlands,Schiphol-Rijk,174.0,City centre,Montelbaanstoren,Schiphol-Rijk,Hotel
418,Amsterdam,1.0,3.0,3.2,Netherlands,Amsterdam,4.0,City centre,Montelbaanstoren,Vondelpark,Hotel
419,Amsterdam,1.9,3.0,4.5,Netherlands,Amsterdam,144.0,City centre,Montelbaanstoren,Vondelpark,Hotel
420,Amsterdam,1.3,4.0,4.9,Netherlands,Amsterdam,37.0,City centre,Montelbaanstoren,Vondelpark,Hotel
421,Amsterdam,1.9,2.0,3.7,Netherlands,Amsterdam,67.0,City centre,Montelbaanstoren,Vondelpark,Hotel
422,Amsterdam,1.7,4.0,3.7,Netherlands,Amsterdam,312.0,City centre,Montelbaanstoren,Vondelpark,Hotel
423,Amsterdam,1.7,3.0,4.0,Netherlands,Amsterdam,383.0,City centre,Montelbaanstoren,Vondelpark,Hotel
424,Amsterdam,1.8,3.0,4.3,Netherlands,Amsterdam,404.0,City centre,Montelbaanstoren,Vondelpark,Hotel
425,Amsterdam,1.0,3.0,4.0,Netherlands,Amsterdam,281.0,City centre,Montelbaanstoren,Vondelpark,Hotel
426,Amsterdam,1.0,1.0,2.0,Netherlands,Amsterdam,233.0,City centre,Montelbaanstoren,Vondelpark,Hotel
